Date,Time,location,Latitude,long,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary
1/16/1987,6:40,Cima,35.2365,-115.5006,California Air Charter,,"Ontario, CA - Las Vegas, NV",Cessna 208 Caravan I,N9613F,208-00106,1,1,0,"While en route the cargo plane began a gradual descent until it impacted a mountain at 6,500 ft.  Altitude not maintained. Inadvertent descent by pilot. Pilot fatigue (lack of sleep)."
3/4/1987,14:34,Detroit,42.3329,-83.0478,Northwest Airlink,2268,Cleveland - Detroit,CASA 212 Aviocar 200,N160FB,160,22,9,0,"While approaching to land the plane suddenly yawed to the left, rolled right and struck ground left of the runway. It then skidded into 3 ground vehicles and caught fire. The captain's inability to control the airplane in an attempt to recover from an asymmetripower condition at low speed following his intentional use of the beta mode of propeller operation to descend and slow the airplane rapidly on final approach for landing. The fatalities were attributed to a post crash fire, lack of fire-blocking material, and poorly designed aircraft components. Improper use of powerplant controls. Improper maintenance adjustment."
3/13/1987,,Spokane,47.6589,-117.425,Military - U.S. Air Force,,Training,Boeing KC-135,60-0361,18136/475,6,6,1,Stalled and went into a spin during a low-level refueling practice. The stall was propagated by the wake of a B-52.
3/27/1987,20:45,Eagle,39.6543,-106.8236,Connie Kalitta Services,,Denver - Vail,Learjet 24A,N31SK,24-118,3,3,0,"The air ambulance impacted a mountain at 8,000 ft. while circling to land. Improper planned approach. Improper altitude maintained. Inadequate preflight planning. Approach charts inaccurate."
4/1/1987,21:30,Anchorage,61.2166,-149.8996,Air Taxi,,Local Flight,Cessna 402,N967JW,4020067,2,2,0,The aircraft was on the last leg of a commuter flight when it crashed in a heavily wooded area while making a VFR approach to Merrill Field. The plane struck the ground in a near vertical attitude. Fuel starvation. Auxiliary tank had fuel but the engines could not be restarted from those tanks.
4/13/1987,21:55,Kansas City,39.0997,-94.5783,Burlington Air Express,,Wichita - Kansas City,Boeing 707-351C,N144SP,19209/510,4,4,0,The cargo plane flew into the ground short of the runway despite warnings from the controller. Improper IFR procedure. Disregarded decision height. Disregarded warnings.
4/23/1987,19:35,Wilmington,34.2233,-77.9122,Air-Lift Commuter,,Wilmington - Lumberton,Swearingen SA-26TC Metro II,N505LB,TC-202,2,2,0,The cargo plane lost the No. 2 engine while taking off and crashed into trees and caught fire. Poor in-flight planning. Emergency procedures not followed. The right engine did not have the latest welding process and failed causing a uncontained turbine failure.
5/5/1987,,Malakal,9.55,31.65,Sasco Air Lines,,,Cessna 404 Titan II,ST-AIJ,404-0612,13,13,0,Shot down by rebels shortly after taking off.
5/8/1987,6:50,Mayaguez,18.2011,-67.1397,American Eagle,5452,"San Juan, PR - Mayaguez, PR",CASA 212 Aviocar 200,N432CA,271,6,2,0,Improper maintenance in setting propeller flight idle blade angle and engine fuel flow resulting in a loss of control from an asymmetripower condition. A factor contributing to the accident was the pilot's unstabilized visual approach.
5/9/1987,11:12,Warsaw,52.2333,21.0167,LOT Polish Airlines,5055,Warsaw - New York City,Ilyushin IL-62M,SP-LBG,3344942,183,183,0,"The No. 2 engine failed, causing an engine fire, cabin decompression, damage to the  No. 1 engine, loss of  elevator control and damage to the electrical system. A fire in the cargo hold was not detected because of damage to the fire warning system. While attempting to return to Warsaw and attempting a turn to land, the aircraft crashed into a forest, 9 miles short of the runway. The cause of the engine failure was an overheated bearing. The aircraft was named Tadeusz Kosciuszko."
5/11/1987,18:00,Pickle Lake,51.4667,-90.1833,Air Manitoba,,Big Trout - Pickle Lake,Douglas C-47B,C-FADD,26324,2,2,0,The cargo plane lost the left wing while in a holding pattern. The left wing failed under normal flight loads as a result of a fatigue crack in the center section lower wing skin. Anomalies in the radiographs taken during mandatory non-destructive testing inspections were not correctly interpreted.
5/13/1987,7:20,Sayre,41.9789,-76.5156,Air Taxi,,"Sayre, PA - Washington, District of Colombia",Piper PA-32-300,N32774,327540064,3,2,0,"During initial climb after takeoff, smoke was observed in the cockpit. When the smoke became hvy, the plt decided to land. He attempted a forced landing on rising terrain in foggy conditions. Subsequently, the aircraft crashed into the side of the hill & began burning. Electrical short and arcing leading to fire."
5/19/1987,,Santa Cruz de la Sierra,-17.7833,-63.1792,YPFB Transportes Aereos,,Camiri - Santa Cruz,de Havilland Canada DHC-6 Twin Otter 300,CP-1018,363,16,14,0,Crashed into high terrain in poor weather.
5/25/1987,,"Ilaga, Indonesia",-4.0361,137.5496,Missionary Aviation Fellowship,,,de Havilland Canada DHC-6 Twin Otter 100,PK-MAM,76,30,6,0,Crashed into a ravine while attempting to land.
6/11/1987,,Khost,33.3331,69.9169,Bakhtar Afghan Airlines,,Kandahar - Kabul,Antonov AN-26,YA-BAL,14105,53,53,0,Shot down by rebels forces with a surface-to-air missile.
6/19/1987,,Berdyansk,46.7731,36.7786,Aeroflot,,,Yakovlev YAK-40,CCCP-87826,9241824,29,8,0,"The aircraft landed at a high rate of speed and a go-around was initiated but then aborted. The aircraft overran the runway, crashed into trees and caught fire."
6/21/1987,,Heho,20.7233,96.7711,Burma Airways,,Heho - Mong Hsat,Fokker F-27 Friendship 200,XY-ADP,10357,45,45,0,"Crashed into mountains at 8,200 ft. 20 minutes after leaving Heho."
7/24/1987,,Geneva,46.2038,6.14,Air Afrique,56,Brazzaville - Paris,McDonnell Douglas DC-10-30,,,163,1,0,"Hijacked while en route from Rome, Italy to Paris, France. The hijacker killed one male passenger when the plane landed at Cointrin Airport in Switzerland to refuel, after which the plane was stormed by security personnel."
7/31/1987,,Guatemala City,14.6133,-90.5353,DHL,,,Learjet 23A,N28ST,23-013,3,2,0,The cargo plane crashed into trees while attempting to land. Engine failure.
8/4/1987,,Calama,-22.4513,-68.9238,LAN,,Santiago - Calama,Boeing B-737-2A1,CC-CHJ,22602,33,2,0,"The landing gear failed after the aircraft touched down 520 meters short of the runway, broke in two and caught fire."
8/16/1987,20:46,Romulus,42.2222,-83.3967,Northwest Airlines,255,"Detroit, MI - Phoenix, AZ",McDonnell Douglas MD-82,N312RC,48090/1040,155,154,2,"The aircraft stalled and crashed during takeoff from Detroit Metropolitan Wayne County Airport. After liftoff, the wings of the airplane rolled to the left and right  and then the aircraft collided with obsticales northeast of the runway when the left wing struck light poles and the roof of a rental car agency. A 4-year-old girl, Cecilia Cichan, was the only survivor. Slats and flaps not extended. Crew's failure to use taxi checklist to ensure flaps and slats were extended. Lack of electrical power to the aircraft takeoff warning system. Cecelia is now married and earned a Psychology degree from the University of Alabama. Although she has made no publistatements or attended annual memorial services regarding the tragicrash, she corresponds with some of the crash victimsâ€™ loved ones."
9/8/1987,,Canaã dos Carajás,-6.5131,-49.853,Military - Brazilian Air Force,,,Hawker Siddeley HS-125-403B,FAB2129,25290,9,9,0,Crashed during takeoff.
9/13/1987,,Kunduz,36.7333,68.8667,Aeroflot,,,Antonov AN-26,,,15,15,0,Shot down by Afghan rebels on approach.
9/21/1987,9:05,Luxor,25.6833,32.65,EgyptAir,,Training,Airbus A.300B4-203,SU-BCA,115,5,5,0,"The plane landed too far down the runway, overran the runway, struck runway lights went through a fence and broke up."
9/21/1987,21:10,Hailey,43.515,-114.3064,Air Taxi,,,Cessna T210L,N2545S,21061324,3,3,0,After a dark night takeoff the aircraft was observed to execute a immediate left turn up a canyon into rising terrain. The plane stalled and crashed. Pilot misjudged proper rate of climb. Airspeed not maintained.
10/19/1987,,Komsomolsk-on-Amur,50.5667,137,MAP,,,Antonov An-12B,CCCP-12162,9346702,9,9,0,The plane overran the runway while attempting to take off crashed into a building and was destroyed.
11/4/1987,22:40,Bellingham,48.7549,-122.4781,Air Taxi - Flying School of the Cascades Inc.,,"Tacoma, WA - Bellingham, WA",Cessna 310 N,N4178Q,310N0078,4,4,0,"The pilot became lost and while flying at a low altitude, crashed. Pilot did not maintain proper altitude. Fog, low ceiling."
11/6/1987,8:30,Ulongué,-14.7153,34.3656,Air Malawi,,Blantyre - Lilongwe,Shorts SC-7 Skyvan 3-100,7Q-YMB,SH-1971,10,10,0,Shot down by rebels.
11/23/1987,18:25,Homer,59.6418,-151.5514,Ryan Air Services,103,Kodiak - Homer,Beechcraft 1900C,N401RA,UB-58,21,18,0,The aircraft crash landed 200 yards short of the runway while attempting to land at Homer Airport. Failure of the crew to supervise the loading of the aircraft which resulted in a shift of the center of gravity which caused the plane to lose control when the flaps were lowered for landing.
1/19/1988,19:20,Bayfield,37.2306,-107.5994,Trans Colorado AL / Continental Express,2286,"Denver, CO - Durango, CO",Swearingen SA.227AC Metro,N68TC,AC-457,17,9,0,The aircraft crashed while attempting to land in adverse weather conditions five miles short of the runway.  The captain choose VOR/DME approach instead of ILS.  The NTSB isssued a report that stated that the captain was a heavy user of cocaine and traces were found in his blood and urine.
12/7/1987,16:16,San Luis Obispo,35.2742,-120.6631,PacifiSouthwest Airlines,1771,Los Angeles - San Fransisco,British Aerospace BAe-146-200A,N350PS,E-2027,43,43,0,"A fired USAir employee, David Burke, after leaving a goodbye message to friends, shot both pilots with a .44 Magnum pistol. While the aircraft was cruising at 22,000 feet over the central California coast, the cockpit crew heard two shots in the passenger cabin and radioed a frantimessage to air trafficontrollers: 'Thereâ€™s gunfire aboard.' Moments later, the plane entered a high-speed nosedive and smashed onto the ground at 700 mph. Investigators sifting through the wreckage were able to retrieve the planeâ€™s cockpit voice recorder, which subsequently revealed the sounds of a commotion in the cockpit, three more shots, the groan of the pilot or co-pilot, and then a final shot."
12/21/1987,15:10,Bordeaux,44.835,-0.5755,Air Littoral,,Brussels - Bordeaux,Embraer 120 Brasilia,F-GEGH,120-033,16,16,0,Crashed short of the runway and struck trees in fog after being diverted due to the weather.
12/22/1987,20:57,Chadron,42.8275,-103.0031,Air Taxi,,"Alliance, AK - Chadron, NE",Cessna 402C,N105GP,402C0642,3,2,0,Became disoriented while en route and crashed into trees on a ridge. Improper IFR procedure. Proper alititude not maintained.
12/23/1987,6:11,Kenai,60.5577,-151.2418,Southcentral Air,,"Kenai, AK - Anchorage, AK",Piper PA-31-350 Navajo,N496SC,31-7752077,8,6,0,Lost the right engine while taking off and made a forced landing. Failure of the right engine cylinder failure. Improper use of throttle controls during the emergency.
12/23/1987,18:53,Maunaloa,21.133,-157.2116,Panorama Air Tour,,"Honolulu, HI - Molokai, HI",Piper PA-31-350 Navajo,N712AN,31-7652151,8,8,0,Flying between islands at night with no moon the aircraft disappeared and was never found. Radar showed the aircraft slowed and went in a spin after losing the left engine.
1/2/1988,19:20,?zmir,38.422,27.129,Condor Flugdienst,3780,Stuttgart - Izmir,Boeing B-737-230A,D-ABHD,22635/774,16,16,0,The aircraft was off the ILS sidebeam and crashed into a hill on approach in poor weather. The crew used the wrong VOR and ILS. Pilot overconfidence and co-pilot inactivity during the approach.
1/8/1988,5:19,Monroe,32.5008,-92.1112,Phoenix Air,,"Memphis, TN - Monroe, LA",Learjet 36A,N79SF,36-041,2,2,0,The cargo plane crashed during an ILS approach. The pilot-in-command executed a excessive descent rate and did not level off. Lack of experience in type of aircraft.
1/18/1988,4:20,Türkmenba?y,40.0311,52.9748,Aeroflot,,Moscow - Krosnovodsk,Tupolev TU 154B-2,CCCP-85254,77A254,143,11,0,Broke in two after a heavy landing. Crew error. Co-pilot was flying the plane against requirements that the pilot fly the plane.
2/3/1988,20:00,Helena,46.5958,-112.027,Air Taxi - Minuteman Aviation Inc.,,"Missoula, MT - Helena, MT",Cessna 421A,N517S,421A0002,3,3,0,"As the aircraft turned inbound to intercept the localizer it collided with a mountain, 12 miles ESE of the airport. Improper IFR procedures. Improper use of navigation receiver."
2/19/1988,21:27,Cary,35.7789,-78.8003,AV Air / American Eagle,3378,Raleigh - Richmond,Swearingen SA227-AC,N622AV,AC-622,12,12,0,"The plane crashed into a reservoir shortly after taking off in low visibility and ceiling. The failure of the flight crew to maintain a proper flight path because of the first officer's inappropriate instrument scan, the captain's inadequate monitoring of the flight, and the flight  and the flight crew's response to a perceived fault in the airplane's stall avoidance system."
2/27/1988,6:09,Surgut,61.25,73.4333,Aeroflot,,Tyumen - Surgut,Tupolev TU-134A,CCCP-65675,1351501,51,20,0,"The aircraft made a hard landing beside the runway, broke up and caught fire. Crew error. Visual contact with the runway was lost as the aircraft descended through the decision height."
